,symbol,HotScore,regularMarketPrice,regularMarketChangePercent,VolumeSpike,MomentumScore,VolumeScore,VolatilityScore,TrendScore
1127,SSD,0.8114010989010989,205.75,6.473812,0.4077780565389631,0.8763736263736264,0.6593406593406593,0.8791208791208791,0.9807692307692308
477,FRPT,0.8112107866439345,69.64047058823529,7.5892699529411765,1.2330964761147711,0.8990740576629473,0.7344433595701481,0.7941283913759878,0.806540123371536
325,CWST,0.8109747721477212,95.1375,5.116900966666667,1.1828155888258898,0.8353161898798377,0.7985389237145043,0.7672377678173704,0.8567792882622739
544,HCI,0.810861868579276,193.87666666666667,7.179318133333333,0.5750768102239153,0.7768759837913478,0.729886588725285,0.9212132045080835,0.9925232729683775
301,CRCL,0.8107794618606192,80.7058455882353,6.670674941617647,1.0843568100288405,0.8388971468215389,0.8723879217683349,0.8024942869687954,0.5133083046040439
944,PLPC,0.8107081576680638,466.58833333333337,7.820240933333333,0.885444535290317,0.8253683439807106,0.6452472731461462,0.980705988338186,0.9985149400602671
902,OXY,0.8105845920459883,54.233225,4.331851725,1.025020221698214,0.8444550552850009,0.898101021551293,0.7251545514913359,0.5565905485501834
829,NEXA,0.8105154530781491,15.407775,9.5079995,1.3258195799026473,0.9617970953436212,0.8290803263152957,0.5639635590422893,0.709156436890703
846,NP,0.8104635796106624,34.511250000000004,8.89839725,1.3416778199607102,0.9567795482284583,0.7536418203095733,0.6675939380031894,0.782973130217135
631,JAZZ,0.8104240678821351,261.43,3.74248755,0.8009566130306771,0.632083844114985,0.8693727281413178,0.9388382244675288,0.9714662269892334
329,DAC,0.8102194390492139,136.79999999999998,3.487406266666667,1.2574358534895842,0.7700142650690961,0.8134743509436215,0.7882651841127845,0.9834538662220593
425,EVR,0.81015625,312.43,4.16069,1.430588486263913,0.6339285714285714,0.8504464285714286,0.9553571428571428,0.9955357142857144
166,BHVN,0.809972143448978,15.601736363636364,12.330248781818181,2.2878546392450856,0.9716367094324785,0.8431469840757218,0.5974532408103326,0.5530720255904155
42,AIP,0.8098445757888482,46.9375,8.4257314,1.1149055811824657,0.8862385464552647,0.8150780248303469,0.6747662382337305,0.794305281921381
1196,TRI,0.8098006598813691,100.32907407407409,5.157711077777778,1.46808106033758,0.8017847881871204,0.848153402631676,0.7685017807067248,0.7862193695344533
101,ASO,0.8095508746410663,49.81,6.93430325,0.8612979973244679,0.8855446563666908,0.820782193371765,0.6960994743269276,0.7311658236722134
968,PSX,0.8094671130396914,194.09609999999998,4.805505133333333,0.7240434369513346,0.8704623926838373,0.6672954549494303,0.9113947323983718,0.889729198883734
1087,SKWD,0.8092747919794951,60.61,5.5378667,4.011556859704353,0.7764555052790347,0.9085474004575276,0.649894419306184,0.8954489111046167
1215,TX,0.8090424184635612,51.594375,4.7225385625000005,2.4069715683621635,0.7200897130161896,0.9527289529542886,0.6755084589831767,0.884541935772585
395,ELVN,0.8090067128601957,56.093,5.68553094,1.1993002295331692,0.82530318238473,0.8538603757820089,0.7000421568595762,0.8129103612992175
468,FORM,0.8089791178664765,113.86875,19.4350575,0.7252211154914598,0.9564584484741051,0.6469238485142593,0.8546675985689337,0.7686179420676211
317,CTSH,0.8089461061448551,56.1775,11.6626875,1.1214064612337804,0.9695358379670276,0.7526557663997304,0.8023384969093924,0.45711345234611256
339,DELL,0.8088305609470585,461.2227260869565,7.0188911086956525,1.082044011092559,0.8176312985129413,0.7034194746131517,0.9743002164753748,0.8160274705785107
232,CCEP,0.8087869284802468,106.01124999999999,5.937093675,1.0979636953677843,0.7971088692534577,0.8199212975113163,0.8080355073547791,0.8121926864162007
575,HUBG,0.808617398455729,45.60807692307692,5.9140131,1.7296527123873966,0.8664703464534398,0.8700149984784835,0.6252423140135436,0.7579906492684721
126,AXGN,0.808587094832887,48.7725,7.7642750000000005,0.9294090498563116,0.9182054424117343,0.7379082547787605,0.7571389574410983,0.7751950932799424
1251,VEON,0.808400993913481,59.50714285714286,4.685771685714286,1.345567018989756,0.7606299471538013,0.8613206379337639,0.7103097217899561,0.9865634477484193
315,CSX,0.808175634170438,52.705,5.5577819250000005,1.269704651293967,0.8945968171704276,0.8567476295638865,0.7106250630950447,0.5308006519441921
1152,SYNA,0.8081604816268946,126.59549999999999,6.05824565,0.9807009401448411,0.7914898499174059,0.814410186579801,0.8087283272924048,0.8434980339439127
1204,TSLA,0.8080666325602122,378.6389,5.30312896875,0.883083788793226,0.8095656547890275,0.782446838186445,0.9807737772628655,0.5470750456622364
847,NRG,0.8079056444374042,140.0675,6.434262,0.8178472883753072,0.9643592586725803,0.5740799408627699,0.9212207613918368,0.8520777232166429
795,MSGS,0.8078494504387663,412.85568181818184,4.385972927272727,0.78140157461278,0.6540661702708347,0.8384827599078306,0.9307920157769651,0.9929892172084049
263,CHYM,0.8078236636345625,30.3175,11.333337016666668,3.1085772508251286,0.9379758946078743,0.8147623493714252,0.7251220538398031,0.4934086747384699
286,COGT,0.8077738392938961,42.7475,10.00385675,1.328724084711883,0.8872320539229733,0.8970074281551745,0.6088779209881207,0.6151443636892024
1187,TNK,0.8074108403499869,88.82000000000001,4.81522568,1.0293921086392266,0.8215820506214552,0.7615888687624266,0.7959437328135923,0.9411227200290982
1112,SOLV,0.807359849623517,86.06502,6.95292336,0.9414558038720238,0.9214459540363551,0.7522573716821677,0.7408627096911801,0.7339114368379817
506,GHRS,0.8070844330787379,29.97625,7.175730175,3.057471995551369,0.7829666922017067,0.9889181092634038,0.5307232246912839,0.8078010762769248
373,DV,0.8070405918596837,13.22875,12.9696934375,9.330436132029064,0.9387127581480644,0.9925650612894776,0.45568052767623596,0.3995724952129678
815,MZTI,0.806974787233407,116.19968000000001,3.33108906,1.2618370436800648,0.7314958154778392,0.8082827990149959,0.8473645492193487,0.9857936231704487
217,CAI,0.8069638183968082,24.651066666666665,9.140530618518518,1.4313823136778934,0.9225997440859578,0.8559332179924275,0.6437486878925542,0.5572754409086256
128,AXSM,0.8069308098297999,223.88166666666666,4.491805833333333,1.2273367413409628,0.6590994873421121,0.8456607590812192,0.9188374089083986,0.9649724179995433
120,AVGO,0.8066950349808589,390.4835,4.758045083333333,0.9162608625035792,0.830154205728872,0.7169799802027811,0.9669257148103897,0.718129269427024
424,EVCM,0.80668181499791,11.828587500000001,6.3199125125,2.486380111926637,0.9150192176358747,0.96659814112277,0.33018637222747077,0.8207846498689031
1091,SLBT,0.8066467994553337,6.01125,35.08424425,1.5167582546222893,1.0,0.8785529472550918,0.4933560654319132,0.5048205482966887
794,MSGE,0.8066433127575019,85.76571428571428,8.058100157142857,0.7090424020796264,0.8776360869669951,0.752017319701636,0.7399493057840641,0.8827475926666819
519,GOOG,0.8066072331127246,353.685,5.99520675,0.8320249221437168,0.8774099167719027,0.7069999584537525,0.9432445981944116,0.6341485714486301
591,IDXX,0.8065783912275137,568.614375,4.1098716625,0.898387705841843,0.6608906116911077,0.8058613216931206,0.9757589855195894,0.9806341743911587
436,FANG,0.8065159574468084,191.6,4.476802,0.9132738292454072,0.8537234042553191,0.6808510638297872,0.9042553191489362,0.8856382978723404
307,CROX,0.8062282705174959,132.38875000000002,4.1365147,0.7246282669477742,0.7763623416057671,0.7618500420927671,0.902374913215454,0.8737895357991815
144,BB,0.8061348280098279,10.4025,20.67949,2.177260561018496,0.9975460085754204,0.955828154357566,0.5656435178494001,0.093251674134027
253,CHA,0.8057797435158885,11.495700000000001,6.52256096,3.0112556574674594,0.9616282151743984,0.8687708271660869,0.4498234348683982,0.7517539172303899
916,PBF,0.8055928968801825,63.62950967741935,8.025733016129031,0.9782438318155295,0.8880730575342425,0.7811994689919773,0.7604070942614342,0.6926609374371884
842,NOG,0.8055919287148289,20.118333333333336,8.630311,0.7687321999026869,0.9907682878847494,0.833934270216465,0.5674536518601468,0.5345530300737468
75,ANET,0.8055680271696297,189.35470588235296,6.6896875,0.8726393327329454,0.8803241106252413,0.7015363368216648,0.9172707145534906,0.6846272765251444
44,AIZ,0.8054503043351446,300.07875,6.67299325,1.0392596582284679,0.8130634306591753,0.661348108747045,0.9579118771299623,0.9782389011697522
553,HLI,0.805417557734408,140.10750000000002,4.9627905,1.08465930888446,0.8044619582505161,0.7400188172227204,0.863493233426884,0.9215063963339842
1045,SAIA,0.8049710765884621,410.84,4.320984844444444,0.9149822037899481,0.7411469043530498,0.7265154844185696,0.963449566825363,0.9859932715332272
1067,SGI,0.80482005936186,65.63,4.0576522,1.778273313732186,0.8146572077440244,0.8423650304679243,0.7451487419333078,0.7583252760101634
251,CGNX,0.8048118204108949,67.38499999999999,6.4889287,0.9923304971422698,0.9009417900603675,0.7294577307903831,0.8005995266918098,0.740520827747702
690,LECO,0.8047798362347258,277.091,3.99440522,1.3198230975342309,0.7080154608452838,0.8009494742343092,0.8976464890338761,0.9711281115009308
864,NVR,0.8046363415012837,6593.170833333334,5.1013377166666665,0.961996022127315,0.8061684809434286,0.6356496376316676,1.0,1.0
1329,XNDU,0.8044258373205742,13.955,18.36302,1.2246321580224344,1.0,0.868421052631579,0.5717703349282297,0.361244019138756
86,ARE,0.804106423845922,51.3690875,8.027356125,1.1606561765689292,0.8977967803225073,0.7461342170904515,0.7643165076859998,0.7586727321418644
856,NTSK,0.8040425671797778,14.214166666666666,11.048176666666668,1.2075972450727301,0.9739504960820472,0.9354135962265263,0.49830899059309974,0.3610333675315729
524,GPN,0.8035480153116293,81.50666666666667,5.605461633333333,0.6024778881164968,0.8714618666961617,0.7308731666965199,0.8387718697704201,0.7497637967010672
862,NVMI,0.8035219483732314,458.666,5.494978999999999,0.9564567603842071,0.7059473053788581,0.765956983383129,0.950742388765557,0.9820696955342451
953,POST,0.8034965034965035,85.35,4.73678,0.942149831458466,0.958041958041958,0.5874125874125874,0.8356643356643356,0.9545454545454546
1194,TPR,0.8034794722084232,134.01999999999998,3.875363525,0.6314320790458648,0.7919687367599559,0.8281523952021668,0.7792741526794807,0.8058224548578407
757,META,0.8033905193553325,607.076624137931,3.6199377348275865,1.2395058742453153,0.6667179749066271,0.8738314374308738,0.9391536119493556,0.7636750264733605
1070,SHAK,0.8033849593287464,63.97687333333333,6.649083813333333,1.210357131255854,0.8975289545449411,0.7387880132956905,0.7799704793765362,0.7467992470921813
665,KNF,0.8031670421049512,68.8115,4.87293862,1.1409910810062631,0.7077852596383113,0.8916858726754862,0.7664349146244753,0.9006516287022706
677,KVYO,0.8031168831168831,19.61,10.2305,1.3324726723267015,0.9532467532467532,0.8597402597402597,0.638961038961039,0.4077922077922078
853,NTNX,0.8029206306445879,60.04833333333334,5.743738333333333,1.155010547829721,0.8848182564845432,0.8121482498961413,0.7244166896093042,0.6409901548948733
704,LION,0.8029114718637044,15.125833333333333,9.269637699999999,1.2582384783685399,0.960726699546068,0.9428218815031432,0.46498502977502537,0.43672462541475393
637,JKHY,0.8028699092841276,164.37807692307692,7.352438792307693,0.7444682695524911,0.8110182609288077,0.7235927049199345,0.8954308925149987,0.8666989273406812
451,FIGR,0.8026340139301513,34.73015625,9.594952484375,1.0334349099966829,0.9366802438870885,0.8174733650615591,0.677157360379393,0.532487787222461
743,MCHP,0.8025671862632754,84.51413333333333,13.654864000000002,0.8638443601447056,0.947571533260272,0.6977998819235051,0.8888785822546618,0.4891147449802111
1248,VCYT,0.8023702751194883,51.5576,4.898469633333334,0.5019862514085561,0.8638280946544871,0.8324922297537429,0.6355512190078639,0.8154791777503513
422,ETOR,0.8020853171847587,30.175454545454546,4.917146172727272,1.4129865386196572,0.8226210664653557,0.8721003938546528,0.6332131697851918,0.8229017211571734
1129,SSMR,0.8020518204093054,18.092857142857145,6.525543900000001,1.2081693916150957,0.8694826697069791,0.9012219732894604,0.48402603964363344,0.8549998743182503
969,PTC,0.8019868765255613,119.78,5.430858,1.3141827657674476,0.8037483832696366,0.7662669817467496,0.8368269296223901,0.8511611284534819
943,PLNT,0.801937207864716,54.071000000000005,5.35963,0.8456815678698293,0.9177541061568014,0.701850347583983,0.7680577841476842,0.8146409222590464
290,COKE,0.801923076923077,199.07,6.8660126,0.3884143126177024,0.903846153846154,0.6126373626373627,0.8928571428571429,0.925824175824176
741,MBX,0.8016572106996432,61.81928571428572,6.392308907142857,0.8495302914967736,0.9064935146401641,0.6942536131646186,0.7724755330484104,0.8690060935828718
663,KMX,0.8011956707881852,59.10999999999999,6.063259316666667,0.8544365100400085,0.913504132897628,0.7709350710558729,0.7465037686545801,0.6234119567354385
1117,SPHR,0.8010696132569637,174.1815,7.274436199999999,0.7171728637189023,0.8719178937238048,0.6557399121413483,0.8687098555867923,0.9264741008680168
1186,TNET,0.8009073475149552,66.36071428571428,6.6179979285714285,0.8132528919950242,0.878560717107827,0.7405352864423939,0.725070844854189,0.8920957730154008
622,IRTC,0.8007961440412709,119.97999999999999,4.9910404,1.0214877920595757,0.8446891185151308,0.7015068852066106,0.8280830312065728,0.9401093649734694
648,KC,0.8007477882287194,11.492720833333335,10.7599747375,1.543109265942045,0.9576694985599961,0.9361703343632817,0.4326183585707764,0.5138017499141695
71,AN,0.8007100141142571,219.55464285714285,4.478106028571429,0.9855351006802143,0.7895850903095685,0.6989000526416518,0.9126783775208877,0.9720453857715253
1239,UTI,0.8006854693623517,47.0368,9.9761505,1.1355162383144863,0.9779492565471501,0.6450511032665247,0.761851970709222,0.8026494928572123
342,DG,0.8006737740841358,127.07750000000001,4.11558807,0.9961963374186714,0.7914474540523171,0.8176363981670909,0.8114819130327995,0.7519804320078318
106,ATAI,0.8004102703032598,6.78125,28.610595749999998,13.884975228396112,0.9960276990842806,0.9786844323413084,0.4564806936808326,0.17964885568137157
1036,RUSHB,0.8003209558657451,78.25,4.8506002,1.2471873954123007,0.834218728825044,0.785341283823463,0.6780017617563355,0.9787459908750056
70,AMZN,0.8001353981439469,271.31071428571425,9.94594545857143,1.395377319534863,0.804730265278658,0.8444158414622013,0.8567365947709763,0.5158694183045066
587,ICHR,0.8001280006080579,91.51515,6.952063475,0.7730387137577482,0.8651738521677914,0.7156783989317992,0.8110452619221062,0.8462066033877997
1098,SMMT,0.800103735292022,14.80375,8.4626403875,1.4066793027708666,0.9576515112348594,0.9412971211960145,0.48609704441071266,0.38252305059073555
908,PANW,0.7999937991882564,347.8762875,7.32646085,0.8944036525699518,0.8569487566519342,0.6607865636763137,0.9530805036587313,0.7817033634162343
358,DNTH,0.7996883312827979,106.89142857142858,7.585980414285714,0.664750182942102,0.9474958769417101,0.5646505177880202,0.895997352850536,0.9123762255728505
940,PLD,0.7996278968832256,149.69875000000002,4.377877925,1.1222796604101954,0.7827633395879365,0.846815590100812,0.8105428420415199,0.6716670308385964
828,NEU,0.7994216392661915,857.9639999999999,8.9312114,1.0331973478134466,0.6682532092037814,0.7786565847479288,0.9650160569154647,1.0
710,LNC,0.7993647984626238,46.2515,11.6388125,2.1581517397283743,0.7819577221532997,0.9538969568707583,0.6245043664404388,0.6691478751611569
8,ABCL,0.7993300107550333,10.724917391304349,19.89405984782609,2.4666635410939692,0.9615181710138359,0.9319642874145563,0.5429559583589838,0.2801995863329933
401,ENS,0.7992823511101073,199.0659090909091,4.945160063636364,1.0993745661963499,0.7735686598854403,0.7203801618392677,0.8947307080313756,0.9745412190018434
160,BETA,0.799039699337287,23.61357619047619,8.021876328571429,1.0821630468829828,0.9106533204958487,0.8559253990582586,0.5772104071621293,0.6529506606092356
700,LIF,0.7990047528181781,47.96884615384616,6.499610007692308,0.8780987685662365,0.8909317561452852,0.7256771781790732,0.7365460156715944,0.8588242267033379
509,GILD,0.7989931096119472,135.70666666666668,4.703853433333333,0.9738379672822918,0.8301620250245055,0.7662313325260911,0.850487228276538,0.701579888139307
167,BIDU,0.7989850658722849,112.29759166666668,3.7074013833333335,1.0344344579419622,0.7680531428731063,0.7968813533395244,0.8437935276504919,0.8249928666776579
545,HCM,0.7989788828512511,13.238333333333335,9.025790333333333,2.6513411568719945,0.8570389575381978,0.9074095718332749,0.44316630381314553,0.9278863680860642
1094,SLS,0.7989668171959958,14.51568947368421,13.501959989473685,1.427888451486937,0.9898058382551982,0.8698073557131045,0.5891077569976282,0.30280647907564234
102,ASR,0.7989234449760766,300.185,4.561288,1.587834406820429,0.5574162679425837,0.9330143540669856,0.8875598086124402,0.9976076555023924
464,FND,0.7988351254480288,58.26,5.3526239,1.1478905376015953,0.8394066109119873,0.8856033452807647,0.645410195141378,0.6599960175228993
839,NMM,0.79862000950204,86.32617647058824,4.088206782352941,1.2843075371100152,0.6704356984447903,0.896089194998219,0.7595180527393746,0.9843268624911194
956,PPLI,0.7985052568746327,45.926249999999996,9.192222749999999,1.3337435909387527,0.8393921884950656,0.8813340948319347,0.6073040727097129,0.7479024316824009
761,MH,0.7984897418380268,13.187000000000001,9.428359607692308,1.3565273703133955,0.9103513469397567,0.8854024210489351,0.49023985655764524,0.7192795173045567
99,ASML,0.7984823986478192,1870.5775384615386,4.208599815384615,0.8031122793384913,0.668265566427684,0.7648417411155435,0.9940131161274837,0.9809221778219288
600,INDV,0.7984698581560283,38.73,6.1095877,2.102603163153282,0.8242304964539007,0.8841595744680851,0.6484716312056737,0.7083900709219859
749,MDGL,0.7984254416123127,543.160625,4.1322549625,0.9322313441861966,0.7357970250447187,0.7042561840933546,0.9772772784633034,0.9895136272132632
407,EQH,0.7984042553191489,51.3,6.32124,2.039639143291708,0.8351063829787234,0.8617021276595744,0.6954787234042553,0.6542553191489362
758,MFP,0.7983925632145238,46.81266666666667,5.659376893333333,0.8588140216807053,0.877289559282297,0.7396671969406312,0.7481540686224969,0.828268848119995
1033,RUM,0.7983634619631402,9.293420833333334,8.9591883,1.4835968102303525,0.9624948679090384,0.9378856316514868,0.453415044278702,0.42547278261216065
507,GIB,0.798322697327465,72.27000000000001,4.872556875,1.5072521349286374,0.750106842255774,0.8793841908330263,0.6913784136517543,0.8972515301603404
284,COAG,0.7981389732364581,48.21153846153846,6.368553315384616,0.9025366799278552,0.832836144510288,0.7609404958859585,0.7375483785645524,0.9280747338486128
825,NEOG,0.7976525821596243,11.5225,22.579793000000002,1.9882240338345087,0.9671361502347418,0.9131455399061033,0.4694835680751174,0.4565727699530516
87,ARES,0.7974067439062279,140.375,6.3429656166666675,0.8717712562677636,0.7964428725850711,0.7628597393274562,0.8575984881420586,0.8013113210843176
370,DT,0.7973164462265219,49.8193375,6.03700534375,2.4405448207744027,0.7920295632946366,0.9628321308116352,0.6277051510105524,0.5757382308721621
137,BABA,0.7972672708916739,118.60499230769231,4.768870636923077,1.2611896915251637,0.7446870893686298,0.8988427759580226,0.8146400809039867,0.5910380184654834
931,PGR,0.7970959595959597,215.69,4.00714,1.1925251804696204,0.8207070707070707,0.702020202020202,0.8939393939393939,0.8535353535353535
357,DNLI,0.7970414201183433,23.49,7.113541,1.3804335468738356,0.940828402366864,0.7692307692307693,0.6390532544378699,0.7071005917159763
457,FIX,0.7969639560876641,1814.675,6.5985890949999995,0.6853968102864574,0.7802471611376068,0.6433106066592275,0.994923898208477,0.9973395771707668
1316,WT,0.7969036697247706,21.22,9.550843,1.2179169831674654,0.93348623853211,0.8715596330275229,0.5573394495412844,0.536697247706422
300,CRC,0.7968926553672316,54.48,4.6078477,1.4296689128190292,0.7372881355932204,0.940677966101695,0.6242937853107344,0.847457627118644
1072,SHEL,0.7965732548206138,88.926,3.34862392,1.295307827978374,0.7924848789337195,0.8342634555595072,0.77085128977276,0.7304107979343252
615,IQMX,0.7965726944786439,12.600007142857143,8.998299492857143,2.2595067790136523,0.9259897492315252,0.9198088619379277,0.41597848368459583,0.6734748383241635
139,BALL,0.7964646464646464,60.49,3.93471,1.5809783875214056,0.8080808080808081,0.8838383838383839,0.6590909090909091,0.7247474747474747
267,CIGI,0.7964476482580207,101.69749999999999,6.94804345,0.46303208804232143,0.9393013535403623,0.5733313241711068,0.8620517651796882,0.9461585802306894
586,IBM,0.796318932025575,228.07814,4.29455446,0.9853419620762771,0.7534790923529436,0.8312744539988624,0.8886990036150542,0.6391539007943214
891,OPLN,0.7962180153427368,42.9,8.22402,2.370724437414706,0.9044444444444444,0.7706013363028953,0.6577777777777778,0.7839643652561247
900,OUST,0.7962077963132553,48.82194666666667,11.280203743333335,0.8437668657422777,0.945933274869751,0.749974015766984,0.742214215601924,0.5419740147001332
1273,VSH,0.7960526315789473,63.52,6.9720435,1.2525535650539763,0.8253588516746412,0.8803827751196173,0.6866028708133971,0.6172248803827751
381,EC,0.7958855098389981,17.442500000000003,4.6340734999999995,0.8877002610953282,0.9371326348070534,0.815742397137746,0.5660937899309992,0.6916049067211858
579,HUT,0.7957639346036435,96.99454117647059,8.319398161764706,0.7167368066820394,0.8884091000098233,0.7069780456125252,0.8358681950763239,0.7020479462055667
593,IEX,0.7957070707070707,232.89,3.6679304,1.3175728092458927,0.6313131313131313,0.8787878787878788,0.8686868686868687,0.9343434343434344
233,CCI,0.7955545820018555,79.615,3.8275995,0.9599155054896616,0.7722399752602824,0.8159983506854964,0.8249836786585576,0.746744321891214
499,GEV,0.7955450990208548,1063.6955666666665,4.211886833333334,0.8167087412353371,0.7668593339251445,0.666888779686429,0.9865749722007189,0.9641826481666027
1261,VLO,0.7955199619789777,293.5108,5.3170828,0.6330557976385218,0.8606598872451288,0.6028565361306802,0.9592563692217817,0.9143793995308824
835,NICE,0.7954724039177098,100.3675,5.2464450625,0.869270072958012,0.7734581102944778,0.7789566874432483,0.8057725261075278,0.9097271948800009
1148,SWKS,0.7954137475777773,69.7775,4.73597125,2.102349853162821,0.8218628223419433,0.8173697323310831,0.7847415940887119,0.6473403462447562
744,MCK,0.7952617903322842,838.8529999999998,5.337227260000001,0.6928327134386093,0.8954346443456129,0.535449968313246,0.987949635876109,0.9686224872646164
1327,XMTR,0.7952457561732851,93.6275,5.378849075,0.9939045595289258,0.7952085308896222,0.7751030276499878,0.7767000332260321,0.9029670403921519
552,HL,0.7951584370034965,19.94175,12.6995858,1.4996026507720657,0.9695554959781264,0.9345338175892783,0.5760879978997031,0.13509577674964307
887,ONC,0.7950698527143338,349.17559523809524,3.780331238095238,1.1856453634570667,0.5801178472631209,0.887005248466543,0.9162104382029893,0.9833468156835359
22,ADEA,0.7948717948717948,31.875,14.699529,1.0335454474803645,0.9603729603729604,0.7738927738927739,0.6317016317016317,0.6153846153846154
925,PDD,0.7948209675331626,82.40666666666667,8.031814666666667,0.8161000012492449,0.9156407710758852,0.7410099511862679,0.8102917701631863,0.5293486070877175
988,QTWO,0.7947224011545431,54.97,7.6779775,1.6093954188527022,0.8983433203326657,0.7230163158501807,0.7278638903078806,0.8167375042897075
26,ADPT,0.7944918281023298,20.89,9.007445833333334,1.6105809540120772,0.9318014639479116,0.877458124623285,0.5404877990284612,0.5315341229671886
240,CDNS,0.7944675355977816,330.93,4.75111745,0.7947005452262067,0.7534198919555987,0.6962969274516005,0.9705825381645238,0.9295014117235709
1305,WLY,0.7943978768778324,50.75,5.0998185,3.661941060650296,0.7292535392535393,0.9350336655459149,0.6157271557271558,0.887519240525922
1337,YPF,0.7943862803695515,51.689166666666665,5.1590343333333335,0.8685746320860878,0.8809905540754825,0.7574351886609652,0.7189602087616431,0.7714522865946623
911,PATK,0.7943155124904007,88.25,4.3144226,1.5598206681902007,0.7385756877625694,0.8990468446492298,0.6811898631250847,0.8490965352125401
1081,SITM,0.7942120951048036,666.0416,9.908700371428571,0.720256746763601,0.8543503060548354,0.5753898005475576,0.9783295242551772,0.9813715294293066
909,PARR,0.7941803909618051,70.16038461538461,9.057550884615384,0.5722074873920917,0.9683496904697437,0.5699305592530585,0.8464455779948925,0.8649318795984586
998,RCL,0.7940648077313147,308.041775,4.997614525,0.6277809200865607,0.7585548089043136,0.7275434267893676,0.9425665936797105,0.8541710650258424
1336,YOU,0.7938470701246197,55.2401,6.2880103625,1.237499804039656,0.8631396568163708,0.7689751819364155,0.7196533241256451,0.7867621173601553
83,APPF,0.793826008877094,183.535,6.63529032,0.7414752662761297,0.8269404376143592,0.6593042736940233,0.8839488220950671,0.9685059550014664
885,OMCL,0.793607174722458,45.61000000000001,5.995821333333333,0.9934499653214787,0.8589262068920194,0.7857938302938662,0.67021505161012,0.8391215138537401
693,LFST,0.7934533889016246,12.12598888888889,10.387499333333333,1.9048446590135082,0.9539587756214449,0.9556752726718584,0.43610516427509183,0.37860439143950164
27,ADSK,0.7934246955445897,240.404,6.76800966,0.7042876085378671,0.8959091192189174,0.5971132888576727,0.9473768048314157,0.8139149175150008
338,DECK,0.7933187964373066,103.92,6.33377,1.320784480300968,0.8648068669527897,0.7483870967741936,0.7703862660944206,0.7462365591397849
479,FRVO,0.7932713350965386,19.424285714285713,14.756258771428572,4.47114787375388,0.9072465472218193,0.8326970267364074,0.6207292536782928,0.6014523347550055
118,AVAH,0.7932132612429627,12.233292857142857,9.631403782142856,1.6758230139033325,0.9336146885448254,0.9016372514723213,0.4812271992020531,0.5462964239655063
1078,SIND,0.7932051830619014,17.106007692307692,7.62880776923077,0.8939519669097175,0.912219908570255,0.8311367829909512,0.47976188732940955,0.8707796354959734
262,CHTR,0.7928384158013556,144.7443181818182,6.8271369090909095,1.2504136226553768,0.8973865950327885,0.6554188298582662,0.8571290637088814,0.7793070434771018
1109,SOBO,0.7926861702127659,36.01,4.19559,1.534962940302978,0.8111702127659575,0.9042553191489362,0.5452127659574468,0.8324468085106383
55,ALM,0.7926736269826969,16.38153846153846,9.106332423076923,1.1309335826228526,0.9608716493626066,0.8652110740883139,0.5626673050131511,0.4101121277224464
1185,TMUS,0.7926080429507201,179.293,5.20655114,0.548439004032314,0.8870494790518126,0.6585321261794055,0.9025222991546284,0.7115002128886794
211,BXP,0.7925471187062227,71.95722222222223,4.358137911111111,1.3000995178454215,0.8286217754451027,0.7830214550691247,0.7224876695342048,0.8397445411940214
812,MWH,0.7924337758907591,33.591,7.673857566666666,0.9670340379379322,0.936230779116399,0.7768417371417121,0.6344319716530482,0.6597200086981064
764,MIAX,0.7923970803999655,41.545,6.389247,0.8415469779067308,0.943546796207479,0.7852928847078551,0.6129726780672445,0.6470865646614965
999,RCUS,0.792206018397305,28.692500000000003,4.83193,0.37446148048313704,0.8817920790351015,0.7591550156219999,0.6964466495610131,0.7858520535511686
706,LLY,0.7921426948850965,1217.7276363636365,4.374071781818182,1.0908137872029553,0.6594750747908911,0.7602323257282094,0.9925941324055896,0.9672627822229335
256,CHE,0.7920988412368537,541.2325000000001,4.5597258499999995,0.7544211803900565,0.7777567856917942,0.6502770955349834,0.9631116569053466,0.9966465142641224
1257,VICR,0.7919191958321246,253.56500714285716,6.535750667857143,0.7205470292362971,0.836928522996553,0.6365606342698263,0.9088318761949861,0.9443161554989462
610,IONS,0.791804035967377,74.36699999999999,4.09200168,1.0290052999636035,0.7758684043331037,0.8525635582436994,0.7137967065606277,0.7909350775337047
175,BKR,0.791788209421268,58.666,5.232055300000001,1.0404401014556126,0.8310613321468242,0.8669829859533318,0.7233526665873872,0.5280216476873616
810,MUR,0.791756379585327,35.5775,4.376084349999999,1.3765583792404894,0.8181286549707603,0.9343301435406699,0.5425438596491228,0.6988702817650185
180,BLLN,0.7917054600003954,106.35,5.0737119545454545,0.8296311393521495,0.7716757376979758,0.7671780732956325,0.8041817475639532,0.9227027663984195
1202,TS,0.7913333333333333,55.745,3.2888598,0.8073334991202639,0.7866666666666666,0.8,0.7333333333333333,0.8933333333333333
1035,RUSHA,0.7912465907815954,80.627,4.39031974,1.3573637169691497,0.77180652615721,0.8487554826627743,0.6784686642664154,0.8835615484131788
676,KTOS,0.7911372963740604,54.37158333333333,6.893231466666666,1.188800537760827,0.8418191528417781,0.8490113097270481,0.7049442090615142,0.5835779266266834
302,CRDO,0.7907292346929434,267.3334210526316,8.800891652631579,0.4648176186930539,0.9560958510702757,0.5530720646552091,0.9518004609016745,0.7216037200868887
